ID,Issue_ID,Name,Description,Direction,Target_Issue_ID
9467,23524,Duplicate,duplicates,OUTBOUND,23550
9468,23525,Reference,is related to,INBOUND,23514
9469,23526,Duplicate,duplicates,OUTBOUND,23064
9470,23531,Cloners,is cloned by,INBOUND,23338
9471,23531,Incorporates,is part of,INBOUND,23303
9472,23532,Reference,relates to,OUTBOUND,23802
9473,23532,Reference,relates to,OUTBOUND,21297
9474,23532,Reference,relates to,OUTBOUND,21224
9475,23535,Duplicate,is duplicated by,INBOUND,22253
9476,23537,Reference,relates to,OUTBOUND,19135
9477,23544,Duplicate,is duplicated by,INBOUND,21569
9478,23549,Supercedes,is superceded by,INBOUND,22127
9479,23550,Duplicate,is duplicated by,INBOUND,23524
9480,23551,Reference,is related to,INBOUND,18520
9481,23556,Supercedes,is superceded by,INBOUND,23113
9482,23559,Reference,relates to,OUTBOUND,21447
9483,23572,Reference,relates to,OUTBOUND,21508
9484,23572,dependent,is depended upon by,INBOUND,23895
9485,23573,Incorporates,is part of,INBOUND,23574
9486,23573,Supercedes,supercedes,OUTBOUND,23726
9487,23574,Blocker,blocks,OUTBOUND,23478
9488,23574,Blocker,blocks,OUTBOUND,23477
9489,23574,Blocker,blocks,OUTBOUND,23476
9490,23574,Blocker,blocks,OUTBOUND,23475
9491,23574,Blocker,blocks,OUTBOUND,23472
9492,23574,Blocker,blocks,OUTBOUND,23471
9493,23574,Blocker,blocks,OUTBOUND,23470
9494,23574,Incorporates,incorporates,OUTBOUND,24094
9495,23574,Incorporates,incorporates,OUTBOUND,23573
9496,23574,Reference,relates to,OUTBOUND,22109
9497,23574,Reference,is related to,INBOUND,23746
9498,23574,Reference,is related to,INBOUND,23474
9499,23574,Reference,is related to,INBOUND,23473
9500,23575,Reference,relates to,OUTBOUND,22773
9501,23575,Reference,relates to,OUTBOUND,22097
9502,23575,dependent,is depended upon by,INBOUND,23895
9503,23581,Blocker,is blocked by,INBOUND,22341
9504,23584,Reference,relates to,OUTBOUND,23298
9505,23589,Duplicate,is duplicated by,INBOUND,23509
9506,23592,Duplicate,is duplicated by,INBOUND,23594
9507,23594,Duplicate,duplicates,OUTBOUND,23592
9508,23605,Blocker,blocks,OUTBOUND,23606
9509,23606,Blocker,is blocked by,INBOUND,23605
9510,23609,Blocker,blocks,OUTBOUND,23612
9511,23609,Blocker,blocks,OUTBOUND,23617
9512,23610,Duplicate,is duplicated by,INBOUND,22225
9513,23611,Reference,relates to,OUTBOUND,22375
9514,23612,Blocker,is blocked by,INBOUND,23609
9515,23617,Blocker,is blocked by,INBOUND,23609
9516,23618,Reference,relates to,OUTBOUND,21910
9517,23618,Reference,is related to,INBOUND,22602
9518,23622,Blocker,is blocked by,INBOUND,22332
9519,23622,Reference,relates to,OUTBOUND,22972
9520,23622,Reference,relates to,OUTBOUND,21830
9521,23622,Reference,is related to,INBOUND,22302
9522,23623,Duplicate,duplicates,OUTBOUND,24351
9523,23623,Reference,is related to,INBOUND,22090
9524,23624,Duplicate,is duplicated by,INBOUND,18219
9525,23624,Reference,is related to,INBOUND,23953
9526,23626,Duplicate,is duplicated by,INBOUND,23717
9527,23627,Duplicate,is duplicated by,INBOUND,22803
9528,23627,Duplicate,is duplicated by,INBOUND,22805
9529,23628,Reference,is related to,INBOUND,18986
9530,23629,Blocker,is blocked by,INBOUND,23788
9531,23629,Reference,is related to,INBOUND,18986
9532,23632,Reference,relates to,OUTBOUND,23815
9533,23637,Blocker,blocks,OUTBOUND,23881
9534,23637,Reference,is related to,INBOUND,22655
9535,23639,Duplicate,duplicates,OUTBOUND,23682
9536,23640,dependent,depends upon,OUTBOUND,23641
9537,23641,Reference,is related to,INBOUND,23652
9538,23641,dependent,is depended upon by,INBOUND,23640
9539,23647,Blocker,blocks,OUTBOUND,22615
9540,23647,Duplicate,is duplicated by,INBOUND,24561
9541,23647,Duplicate,is duplicated by,INBOUND,23759
9542,23647,Reference,is related to,INBOUND,23228
9543,23647,Reference,is related to,INBOUND,22063
9544,23652,Reference,relates to,OUTBOUND,23909
9545,23652,Reference,relates to,OUTBOUND,23641
9546,23654,Reference,relates to,OUTBOUND,21320
9547,23658,Duplicate,is duplicated by,INBOUND,23432
9548,23659,Reference,relates to,OUTBOUND,22358
9549,23659,Reference,relates to,OUTBOUND,22002
9550,23659,Reference,is related to,INBOUND,23892
9551,23659,Reference,is related to,INBOUND,23198
9552,23659,Supercedes,is superceded by,INBOUND,21482
9553,23661,Blocker,blocks,OUTBOUND,23881
9554,23662,Blocker,blocks,OUTBOUND,23881
9555,23662,Blocker,blocks,OUTBOUND,23664
9556,23664,Blocker,blocks,OUTBOUND,23881
9557,23664,Blocker,is blocked by,INBOUND,23689
9558,23664,Blocker,is blocked by,INBOUND,23662
9559,23665,Blocker,blocks,OUTBOUND,23881
9560,23665,Blocker,blocks,OUTBOUND,23689
9561,23675,Duplicate,duplicates,OUTBOUND,19368
9562,23675,Duplicate,is duplicated by,INBOUND,18827
9563,23675,Reference,is related to,INBOUND,19368
9564,23675,Reference,is related to,INBOUND,17524
9565,23675,Regression,breaks,OUTBOUND,17523
9566,23682,Duplicate,is duplicated by,INBOUND,23772
9567,23682,Duplicate,is duplicated by,INBOUND,23639
9568,23683,Blocker,is blocked by,INBOUND,23909
9569,23684,Blocker,is blocked by,INBOUND,23909
9570,23684,Duplicate,duplicates,OUTBOUND,23174
9571,23689,Blocker,blocks,OUTBOUND,23881
9572,23689,Blocker,blocks,OUTBOUND,23664
9573,23689,Blocker,is blocked by,INBOUND,23665
9574,23690,Duplicate,is duplicated by,INBOUND,23313
9575,23696,Duplicate,is duplicated by,INBOUND,23801
9576,23697,Duplicate,duplicates,OUTBOUND,24075
9577,23699,Blocker,blocks,OUTBOUND,17506
9578,23699,Blocker,blocks,OUTBOUND,23961
9579,23699,Reference,relates to,OUTBOUND,22900
9580,23699,Reference,relates to,OUTBOUND,23788
9581,23707,Container,contains,OUTBOUND,23366
9582,23707,Container,contains,OUTBOUND,23365
9583,23708,Reference,is related to,INBOUND,24107
9584,23711,Reference,relates to,OUTBOUND,20446
9585,23717,Duplicate,duplicates,OUTBOUND,23626
9586,23717,Supercedes,is superceded by,INBOUND,23113
9587,23722,Duplicate,is duplicated by,INBOUND,23317
9588,23725,Reference,is related to,INBOUND,23270
9589,23725,Reference,is related to,INBOUND,14997
9590,23726,Supercedes,is superceded by,INBOUND,23573
9591,23730,Reference,relates to,OUTBOUND,23508
9592,23734,Duplicate,duplicates,OUTBOUND,24591
9593,23734,Incorporates,incorporates,OUTBOUND,24591
9594,23734,Incorporates,is part of,INBOUND,23303
9595,23735,Blocker,blocks,OUTBOUND,21919
9596,23735,Reference,relates to,OUTBOUND,24226
9597,23735,Supercedes,supercedes,OUTBOUND,23315
9598,23738,Blocker,is blocked by,INBOUND,23941
9599,23738,Reference,relates to,OUTBOUND,24226
9600,23740,Blocker,is blocked by,INBOUND,22087
9601,23740,dependent,depends upon,OUTBOUND,22089
9602,23740,dependent,depends upon,OUTBOUND,22088
9603,23740,dependent,depends upon,OUTBOUND,22086
9604,23742,Supercedes,supercedes,OUTBOUND,23973
9605,23744,Duplicate,duplicates,OUTBOUND,24107
9606,23746,Reference,relates to,OUTBOUND,23574
9607,23747,Blocker,blocks,OUTBOUND,21551
9608,23747,Reference,relates to,OUTBOUND,16803
9609,23747,Reference,relates to,OUTBOUND,21555
9610,23747,Reference,is related to,INBOUND,15041
9611,23747,Required,is required by,INBOUND,14535
9612,23750,Required,requires,OUTBOUND,15464
9613,23752,Duplicate,duplicates,OUTBOUND,23774
9614,23758,Cloners,is cloned by,INBOUND,22683
9615,23758,Reference,relates to,OUTBOUND,17991
9616,23758,Reference,is related to,INBOUND,22294
9617,23758,Supercedes,is superceded by,INBOUND,19472
9618,23759,Duplicate,duplicates,OUTBOUND,23647
9619,23772,Duplicate,duplicates,OUTBOUND,23682
9620,23774,Duplicate,is duplicated by,INBOUND,23752
9621,23780,Incorporates,is part of,INBOUND,23816
9622,23784,Duplicate,duplicates,OUTBOUND,23806
9623,23788,Blocker,blocks,OUTBOUND,23629
9624,23788,Reference,relates to,OUTBOUND,22895
9625,23788,Reference,is related to,INBOUND,23699
9626,23788,Reference,is related to,INBOUND,23084
9627,23790,Incorporates,incorporates,OUTBOUND,23519
9628,23792,Supercedes,is superceded by,INBOUND,22784
9629,23795,Incorporates,is part of,INBOUND,23336
9630,23798,Duplicate,duplicates,OUTBOUND,24055
9631,23801,Duplicate,duplicates,OUTBOUND,23696
9632,23802,Reference,is related to,INBOUND,23532
9633,23802,Reference,is related to,INBOUND,23486
9634,23803,Duplicate,is duplicated by,INBOUND,23822
9635,23806,Duplicate,is duplicated by,INBOUND,23784
9636,23808,Supercedes,supercedes,OUTBOUND,23818
9637,23815,Reference,is related to,INBOUND,23632
9638,23816,Incorporates,incorporates,OUTBOUND,23780
9639,23818,Supercedes,is superceded by,INBOUND,23808
9640,23822,Duplicate,duplicates,OUTBOUND,23803
9641,23823,Duplicate,duplicates,OUTBOUND,24123
9642,23827,Reference,is related to,INBOUND,16413
9643,23827,dependent,is depended upon by,INBOUND,24148
9644,23831,Reference,is related to,INBOUND,24179
9645,23832,Reference,is related to,INBOUND,18986
9646,23835,Reference,relates to,OUTBOUND,22358
9647,23835,Reference,relates to,OUTBOUND,22299
9648,23836,Duplicate,is duplicated by,INBOUND,22059
9649,23838,dependent,is depended upon by,INBOUND,23909
9650,23839,Reference,is related to,INBOUND,22784
9651,23839,dependent,is depended upon by,INBOUND,23909
9652,23840,dependent,is depended upon by,INBOUND,23875
9653,23841,Reference,relates to,OUTBOUND,24226
9654,23841,Reference,relates to,OUTBOUND,23941
9655,23842,Reference,relates to,OUTBOUND,24226
9656,23842,Reference,relates to,OUTBOUND,23941
9657,23846,Reference,relates to,OUTBOUND,22198
9658,23848,Reference,relates to,OUTBOUND,19026
9659,23850,Duplicate,duplicates,OUTBOUND,24146
9660,23855,Reference,relates to,OUTBOUND,18381
9661,23857,Duplicate,is duplicated by,INBOUND,23858
9662,23858,Duplicate,duplicates,OUTBOUND,23857
9663,23859,Reference,is related to,INBOUND,18417
9664,23859,Reference,is related to,INBOUND,21738
9665,23859,Reference,is related to,INBOUND,21561
9666,23860,Reference,relates to,OUTBOUND,23485
9667,23860,Reference,is related to,INBOUND,18243
9668,23862,Reference,is related to,INBOUND,23445
9669,23864,Reference,is related to,INBOUND,21685
9670,23872,Duplicate,is duplicated by,INBOUND,23874
9671,23874,Duplicate,duplicates,OUTBOUND,23872
9672,23875,Reference,relates to,OUTBOUND,21077
9673,23875,dependent,depends upon,OUTBOUND,23909
9674,23875,dependent,depends upon,OUTBOUND,23840
9675,23878,Reference,relates to,OUTBOUND,23908
9676,23881,Blocker,blocks,OUTBOUND,23963
9677,23881,Blocker,blocks,OUTBOUND,24348
9678,23881,Blocker,is blocked by,INBOUND,23689
9679,23881,Blocker,is blocked by,INBOUND,23665
9680,23881,Blocker,is blocked by,INBOUND,23662
9681,23881,Blocker,is blocked by,INBOUND,23661
9682,23881,Blocker,is blocked by,INBOUND,23637
9683,23881,Blocker,is blocked by,INBOUND,23664
9684,23881,Blocker,is blocked by,INBOUND,23522
9685,23881,Reference,is related to,INBOUND,23445
9686,23892,Reference,relates to,OUTBOUND,22002
9687,23892,Reference,relates to,OUTBOUND,23659
9688,23894,Duplicate,is duplicated by,INBOUND,23942
9689,23895,Blocker,blocks,OUTBOUND,22912
9690,23895,Blocker,blocks,OUTBOUND,22911
9691,23895,Blocker,blocks,OUTBOUND,22655
9692,23895,Reference,relates to,OUTBOUND,22097
9693,23895,dependent,depends upon,OUTBOUND,23575
9694,23895,dependent,depends upon,OUTBOUND,23572
9695,23904,Reference,relates to,OUTBOUND,22113
9696,23904,Reference,relates to,OUTBOUND,21082
9697,23904,dependent,is depended upon by,INBOUND,23364
9698,23908,Reference,is related to,INBOUND,23878
9699,23909,Blocker,blocks,OUTBOUND,23683
9700,23909,Blocker,blocks,OUTBOUND,23684
9701,23909,Reference,relates to,OUTBOUND,23962
9702,23909,Reference,is related to,INBOUND,23652
9703,23909,dependent,depends upon,OUTBOUND,23838
9704,23909,dependent,depends upon,OUTBOUND,23839
9705,23909,dependent,is depended upon by,INBOUND,23875
9706,23923,Reference,is related to,INBOUND,23254
9707,23929,Reference,is related to,INBOUND,24078
9708,23933,Duplicate,is duplicated by,INBOUND,24181
9709,23934,Reference,is related to,INBOUND,24024
9710,23936,Duplicate,duplicates,OUTBOUND,23941
9711,23941,Blocker,blocks,OUTBOUND,23738
9712,23941,Duplicate,is duplicated by,INBOUND,23936
9713,23941,Reference,is related to,INBOUND,23841
9714,23941,Reference,is related to,INBOUND,23842
9715,23942,Blocker,blocks,OUTBOUND,22926
9716,23942,Duplicate,duplicates,OUTBOUND,23894
9717,23942,Duplicate,duplicates,OUTBOUND,22640
9718,23942,Duplicate,is duplicated by,INBOUND,22076
9719,23942,Duplicate,is duplicated by,INBOUND,23427
9720,23942,Reference,relates to,OUTBOUND,21804
9721,23942,Reference,relates to,OUTBOUND,14930
9722,23942,Reference,relates to,OUTBOUND,21805
9723,23942,Reference,relates to,OUTBOUND,17411
9724,23942,Reference,relates to,OUTBOUND,16088
9725,23942,Reference,is related to,INBOUND,18040
9726,23942,Reference,is related to,INBOUND,22817
9727,23944,Reference,relates to,OUTBOUND,20417
9728,23945,Duplicate,duplicates,OUTBOUND,24308
9729,23945,Reference,is related to,INBOUND,24308
9730,23949,Duplicate,duplicates,OUTBOUND,24067
9731,23953,Reference,relates to,OUTBOUND,23624
9732,23954,Reference,relates to,OUTBOUND,17501
9733,23957,Reference,relates to,OUTBOUND,20737
9734,23957,Reference,relates to,OUTBOUND,20720
9735,23958,Duplicate,duplicates,OUTBOUND,23367
9736,23961,Blocker,is blocked by,INBOUND,23699
9737,23962,Reference,is related to,INBOUND,23909
9738,23963,Blocker,is blocked by,INBOUND,23881
9739,23973,Supercedes,is superceded by,INBOUND,23742
9740,23986,Duplicate,duplicates,OUTBOUND,24156
9741,24023,Required,requires,OUTBOUND,15494
9742,24024,Reference,relates to,OUTBOUND,23934
9743,24044,Duplicate,is duplicated by,INBOUND,24065
9744,24050,Supercedes,supercedes,OUTBOUND,24159
9745,24054,Reference,is related to,INBOUND,24139
9746,24055,Duplicate,is duplicated by,INBOUND,23798
9747,24056,Reference,relates to,OUTBOUND,21301
9748,24056,Reference,is related to,INBOUND,23270
9749,24065,Duplicate,duplicates,OUTBOUND,24044
9750,24067,Duplicate,is duplicated by,INBOUND,23949
9751,24075,Duplicate,is duplicated by,INBOUND,23697
9752,24078,Reference,relates to,OUTBOUND,23929
9753,24094,Incorporates,is part of,INBOUND,23574
9754,24100,Reference,is related to,INBOUND,23171
9755,24104,Reference,is related to,INBOUND,17105
9756,24107,Duplicate,is duplicated by,INBOUND,23744
9757,24107,Reference,relates to,OUTBOUND,23708
9758,24110,Reference,relates to,OUTBOUND,24210
9759,24110,Reference,relates to,OUTBOUND,24165
9760,24117,Duplicate,is duplicated by,INBOUND,22316
9761,24117,Incorporates,incorporates,OUTBOUND,22316
9762,24117,Reference,is related to,INBOUND,21903
9763,24120,Duplicate,is duplicated by,INBOUND,24128
9764,24123,Duplicate,is duplicated by,INBOUND,23823
9765,24127,Reference,relates to,OUTBOUND,24153
9766,24128,Duplicate,duplicates,OUTBOUND,24120
9767,24134,Blocker,is blocked by,INBOUND,24322
9768,24135,Reference,relates to,OUTBOUND,24149
9769,24139,Reference,relates to,OUTBOUND,24054
9770,24146,Duplicate,is duplicated by,INBOUND,23850
9771,24148,Reference,relates to,OUTBOUND,24181
9772,24148,dependent,depends upon,OUTBOUND,23827
9773,24149,Reference,is related to,INBOUND,24135
9774,24153,Reference,is related to,INBOUND,24127
9775,24154,Reference,relates to,OUTBOUND,24408
9776,24156,Duplicate,is duplicated by,INBOUND,23986
9777,24159,Supercedes,is superceded by,INBOUND,24050
9778,24165,Reference,is related to,INBOUND,24110
9779,24169,Duplicate,is duplicated by,INBOUND,24196
9780,24176,Duplicate,is duplicated by,INBOUND,21814
9781,24179,Reference,relates to,OUTBOUND,23831
9782,24181,Duplicate,duplicates,OUTBOUND,23933
9783,24181,Reference,is related to,INBOUND,24148
9784,24186,Duplicate,is duplicated by,INBOUND,23460
9785,24196,Duplicate,duplicates,OUTBOUND,24169
9786,24199,Duplicate,is duplicated by,INBOUND,23111
9787,24200,dependent,is depended upon by,INBOUND,22329
9788,24202,Blocker,is blocked by,INBOUND,24446
9789,24210,Reference,is related to,INBOUND,24110
9790,24213,Blocker,is blocked by,INBOUND,23417
9791,24214,Reference,relates to,OUTBOUND,24349
9792,24219,Supercedes,is superceded by,INBOUND,23056
9793,24226,Blocker,blocks,OUTBOUND,24306
9794,24226,Reference,is related to,INBOUND,23735
9795,24226,Reference,is related to,INBOUND,23841
9796,24226,Reference,is related to,INBOUND,23738
9797,24226,Reference,is related to,INBOUND,23842
9798,24235,Reference,is related to,INBOUND,24414
9799,24248,Reference,relates to,OUTBOUND,24253
9800,24253,Reference,is related to,INBOUND,24248
9801,24271,Duplicate,duplicates,OUTBOUND,20821
9802,24272,Reference,relates to,OUTBOUND,24283
9803,24278,Duplicate,duplicates,OUTBOUND,24343
9804,24283,Reference,is related to,INBOUND,24272
9805,24285,Blocker,is blocked by,INBOUND,23417
9806,24286,Reference,relates to,OUTBOUND,24287
9807,24287,Reference,is related to,INBOUND,24286
9808,24289,Reference,relates to,OUTBOUND,16080
9809,24289,Reference,relates to,OUTBOUND,20598
9810,24293,Reference,relates to,OUTBOUND,15617
9811,24294,Duplicate,duplicates,OUTBOUND,22667
9812,24295,Supercedes,is superceded by,INBOUND,22296
9813,24301,Reference,relates to,OUTBOUND,22815
9814,24301,Reference,relates to,OUTBOUND,22716
9815,24301,Reference,relates to,OUTBOUND,22611
9816,24301,Reference,relates to,OUTBOUND,22124
9817,24301,Reference,is related to,INBOUND,23502
9818,24306,Blocker,is blocked by,INBOUND,23171
9819,24306,Blocker,is blocked by,INBOUND,22358
9820,24306,Blocker,is blocked by,INBOUND,22260
9821,24306,Blocker,is blocked by,INBOUND,19861
9822,24306,Blocker,is blocked by,INBOUND,19859
9823,24306,Blocker,is blocked by,INBOUND,23167
9824,24306,Blocker,is blocked by,INBOUND,24533
9825,24306,Blocker,is blocked by,INBOUND,24226
9826,24306,Blocker,is blocked by,INBOUND,24348
9827,24306,Blocker,is blocked by,INBOUND,24320
9828,24306,Blocker,is blocked by,INBOUND,19690
9829,24308,Blocker,blocks,OUTBOUND,22103
9830,24308,Blocker,blocks,OUTBOUND,21919
9831,24308,Duplicate,is duplicated by,INBOUND,23945
9832,24308,Reference,relates to,OUTBOUND,23945
9833,24311,Duplicate,duplicates,OUTBOUND,24639
9834,24320,Blocker,blocks,OUTBOUND,24306
9835,24320,dependent,is depended upon by,INBOUND,24544
